FIP_ID,STATE,COUNTY,79_SAMPLEDLANDWATER_ACRES,79_SE,79_SE_PERCENT,79_PLOT_COUNT,2_FORESTLAND_ACRES,2_SE,2_SE_PERCENT,2_PLOT_COUNT,20_NETSAWLOGVOLSAWTMBR_BRDFT,20_SE,20_SE_PERCENT,20_PLOT_COUNT,14_NETMERCHBOLELIVETREES_CBFT,14_SE,14_SE_PERCENT,14_PLOT_COUNT,203_AVGNETGROWTHSAWTMBR_BRDFT,203_SE,203_SE_PERCENT,203_PLOT_COUNT,1203_AVGANNGROSSGROWTHSAWTMBR_BRDFT,1203_SE,1203_SE_PERCENT,1203_PLOT_COUNT,227_AVGREMOVALSAWTMBR_BRDFT,227_SE,227_SE_PERCENT,227_PLOT_COUNT,98_CARBONLIVEABOVEGRND_MT,98_SE,98_SE_PERCENT,98_PLOT_COUNT
27143,MN,Sibley,384616.85,33605.26,8.74,129,19369.61,7130.66,36.81,8.0,179893891.39,78768040.39,43.79,8.0,50001679.35,19580592.29,39.16,8.0,4801058.13,2369957.38,49.36,6.0,4801058.13,2369957.38,49.36,6.0,568245.87,524716.97,92.34,1.0,537604.55,209394.91,38.95,8.0
27145,MN,Stearns,887271.12,49969.99,5.63,294,90293.77,15440.55,17.1,36.0,369954112.94,90315373.36,24.41,24.0,128215044.98,26185919.77,20.42,34.0,10335410.63,2903261.83,28.09,23.0,12955961.22,3011540.32,23.24,23.0,,,,,1535839.39,314384.87,20.47,36.0
27147,MN,Steele,290027.90,29259.31,10.09,97,7579.39,3969.23,52.37,4.0,82452196.06,67128154.17,81.41,2.0,20899985.05,13745841.4,65.77,4.0,552796.84,595926.98,107.8,2.0,1666339.39,1231461.32,73.9,2.0,,,,,207157.59,126236.98,60.94,4.0
27149,MN,Stevens,371567.13,33021.73,8.89,125,7919.17,4230.32,53.42,4.0,40885425.54,23204694.06,56.76,4.0,12529699.24,7049413.72,56.26,4.0,1042006.32,615837.34,59.1,4.0,1042006.32,615837.34,59.1,4.0,,,,,128209.58,74759.34,58.31,4.0
27151,MN,Swift,479698.27,37302.25,7.78,161,17477.51,6596.82,37.74,8.0,104345357.94,51084341.57,48.96,6.0,37584771.36,16169316.8,43.02,8.0,3688036.36,1793485.35,48.63,6.0,4144946.83,1932672.72,46.63,6.0,,,,,423651.45,175561.46,41.44,8.0
27153,MN,Todd,624824.03,42638.41,6.82,204,154572.78,20115.38,13.01,62.0,631382938.48,117488104.74,18.61,44.0,245415812.48,38858588.52,15.83,58.0,20512151.08,9778649.72,47.67,41.0,27977417.9,9552599.41,34.14,41.0,4419589.14,3663351.69,82.89,3.0,3155514.68,495836.6,15.71,62.0
27155,MN,Traverse,384509.23,33587.23,8.74,129,1659.41,1182.71,71.27,2.0,21933565.8,21994317.09,100.28,1.0,5109504.94,5123657.17,100.28,1.0,209168.25,210017.43,100.41,1.0,209168.25,210017.43,100.41,1.0,,,,,44010.55,43572.44,99.0,2.0
27157,MN,Wabasha,342172.24,31976.16,9.35,111,78903.38,14772.38,18.72,29.0,358647056.56,100280681.62,27.96,24.0,135861832.85,30375950.48,22.36,29.0,10595030.73,2896293.74,27.34,24.0,13397832.28,3396308.49,25.35,24.0,350892.18,318432.97,90.75,1.0,1664191.09,353869.92,21.26,29.0
27159,MN,Wadena,349707.30,32032.79,9.16,114,116465.67,17547.41,15.07,48.0,316566705.94,70108555.05,22.15,33.0,127754106.57,23419414.41,18.33,45.0,11813616.1,4142097.72,35.06,33.0,18818158.93,4238251.6,22.52,33.0,8272854.95,5040719.75,60.93,5.0,1551656.39,271341.43,17.49,48.0
27161,MN,Waseca,274802.11,28506.16,10.37,91,11867.08,5086.6,42.86,5.0,75301958.33,45528186.62,60.46,4.0,23389754.86,10958953.41,46.85,5.0,2846639.29,1573576.91,55.28,4.0,2846639.29,1573576.91,55.28,4.0,,,,,253587.31,113950.49,44.94,5.0
27163,MN,Washington,291549.99,29599.94,10.15,95,53743.72,11949.24,22.23,21.0,169028540.16,48519430.16,28.7,16.0,77870941.6,19750518.2,25.36,21.0,7671515.9,2534427.83,33.04,16.0,8293171.39,2582111.25,31.14,16.0,,,,,984143.03,244475.38,24.84,21.0
27165,MN,Watonwan,287224.22,29094.37,10.13,96,4717.31,3645.36,77.28,2.0,19505243.13,16150666.75,82.8,1.0,13705910.34,11348722.44,82.8,1.0,601546.04,510791.84,84.91,1.0,601546.04,510791.84,84.91,1.0,,,,,171157.46,140629.25,82.16,2.0
27167,MN,Wilkin,489275.44,37757.38,7.72,164,6595.34,3897.23,59.09,3.0,17483955.52,12276197.23,70.21,2.0,9927846.84,7374959.75,74.29,3.0,337755.26,339126.48,100.41,1.0,337755.26,339126.48,100.41,1.0,,,,,133016.01,101351.39,76.19,3.0
27169,MN,Winona,412991.83,34896.70,8.45,134,156679.0,20587.55,13.14,58.0,758282663.9,146423877.52,19.31,53.0,260112393.34,40931107.2,15.74,58.0,15740346.46,4701556.34,29.87,53.0,27830423.48,4343291.75,15.61,53.0,4317489.05,2251770.29,52.15,4.0,3279888.03,485766.97,14.81,58.0
27171,MN,Wright,460502.79,36796.44,7.99,152,55877.75,11400.41,20.4,26.0,406658120.57,153580166.01,37.77,19.0,122339912.88,37555627.87,30.7,26.0,11451361.23,7447844.73,65.04,16.0,16198057.7,7230632.34,44.64,16.0,,,,,1358310.19,380894.01,28.04,26.0
27173,MN,Yellow Medicine,474234.04,37217.62,7.85,160,4475.8,3747.63,83.73,2.0,1355591.04,1164487.76,85.9,2.0,3592494.36,2988562.77,83.19,2.0,187482.45,155688.33,83.04,2.0,187482.45,155688.33,83.04,2.0,,,,,46983.64,39950.31,85.03,2.0
