FIP_ID,STATE,COUNTY,79_SAMPLEDLANDWATER_ACRES,79_SE,79_SE_PERCENT,79_PLOT_COUNT,2_FORESTLAND_ACRES,2_SE,2_SE_PERCENT,2_PLOT_COUNT,20_NETSAWLOGVOLSAWTMBR_BRDFT,20_SE,20_SE_PERCENT,20_PLOT_COUNT,14_NETMERCHBOLELIVETREES_CBFT,14_SE,14_SE_PERCENT,14_PLOT_COUNT,203_AVGNETGROWTHSAWTMBR_BRDFT,203_SE,203_SE_PERCENT,203_PLOT_COUNT,1203_AVGANNGROSSGROWTHSAWTMBR_BRDFT,1203_SE,1203_SE_PERCENT,1203_PLOT_COUNT,227_AVGREMOVALSAWTMBR_BRDFT,227_SE,227_SE_PERCENT,227_PLOT_COUNT,98_CARBONLIVEABOVEGRND_MT,98_SE,98_SE_PERCENT,98_PLOT_COUNT
28033,MS,DeSoto,338635.23,44245.09,13.07,57,116050.03,24434.42,21.06,24,650335160.15,180456559.17,27.75,18.0,244994443.08,59076732.34,24.11,23,23098416.57,13725483.57,59.42,20.0,39067549.19,11185859.5,28.63,20.0,3594535.14,2563885.27,71.33,2.0,3037136.47,721374.13,23.75,24
28035,MS,Forrest,284362.98,38299.84,13.47,65,202657.02,31036.24,15.31,54,1324414622.71,250872165.47,18.94,47.0,406329719.69,68425060.23,16.84,54,90402522.72,17512279.09,19.37,52.0,95380271.12,17913338.95,18.78,52.0,57263028.81,26119188.41,45.61,10.0,4640647.27,756863.88,16.31,54
28037,MS,Franklin,366066.09,42293.10,11.55,91,326496.79,38683.98,11.85,88,3554128214.69,466968215.12,13.14,75.0,872109566.14,111611211.27,12.80,84,195562062.33,31545331.22,16.13,82.0,215302202.06,32813239.98,15.24,82.0,121033896.17,36174273.28,29.89,24.0,9310463.99,1169474.21,12.56,88
28039,MS,George,304685.64,41802.86,13.72,54,215982.08,33962.81,15.72,46,1117774799.92,242432832.74,21.69,40.0,447000946.78,81393093.68,18.21,46,57028160.57,12407756.87,21.76,43.0,68890076.1,13393755.77,19.44,43.0,17782720.78,11826905.39,66.51,6.0,5041362.21,873415.15,17.32,46
28041,MS,Greene,449197.03,48999.28,10.91,87,391184.18,44603.04,11.40,83,2474179144.17,367354925.92,14.85,78.0,825336501.07,104653329.61,12.68,83,174468065.43,26137485.93,14.98,79.0,183922770.78,26265199.65,14.28,79.0,32419358.83,11720048.84,36.15,14.0,9412134.00,1171959.10,12.45,83
28043,MS,Grenada,255433.24,38826.95,15.20,42,156082.48,29423.61,18.85,30,1425171263.09,362668650.5,25.45,21.0,394394934.95,90867089.35,23.04,26,91012633.12,24551051.65,26.98,24.0,101772041.26,25760104.05,25.31,24.0,48442637.98,30790399.79,63.56,4.0,4395146.49,974398.32,22.17,30
28045,MS,Hancock,381144.52,46996.55,12.33,61,212044.34,34696.58,16.36,39,846400677.48,179349115.45,21.19,32.0,319747232.78,61877802.43,19.35,37,57611949.26,13198609.48,22.91,35.0,60511889.18,13540932.44,22.38,35.0,1709596.79,1037074.82,60.66,3.0,3994222.65,731441.17,18.31,39
28047,MS,Harrison,694054.84,56807.11,8.18,135,278199.19,36155.64,13.00,72,1581013022.57,274637292.93,17.37,65.0,520788570.37,80194092.29,15.40,72,85002216.47,15148662.62,17.82,68.0,92897876.35,15821298.98,17.03,68.0,9364141.0,4940936.21,52.76,5.0,6230409.10,929194.61,14.91,72
28049,MS,Hinds,556320.60,54482.99,9.79,91,250635.82,35851.56,14.30,56,2716594109.55,509123258.91,18.74,48.0,689652753.11,111527371.90,16.17,53,113693742.5,22904501.64,20.15,51.0,131721464.98,24391642.7,18.52,51.0,7955963.16,4807952.3,60.43,4.0,8044793.32,1274873.48,15.85,56
28051,MS,Holmes,514826.32,51635.09,10.03,85,354067.83,41637.48,11.76,60,2601034486.5,471053180.97,18.11,54.0,845731886.45,118900030.49,14.06,59,138067204.9,26771092.24,19.39,57.0,163322600.62,28222200.79,17.28,57.0,14602381.24,8807884.36,60.32,5.0,9927911.48,1312014.52,13.22,60
28053,MS,Humphreys,281939.32,40114.71,14.23,47,71770.69,20186.07,28.13,13,230344475.01,120121787.35,52.15,7.0,89165061.18,33963214.76,38.09,11,11828653.5,5778510.14,48.85,6.0,11828653.5,5778510.14,48.85,6.0,,,,,1262439.17,456279.79,36.14,13
28055,MS,Issaquena,294546.24,40892.14,13.88,49,142162.35,27805.60,19.56,26,802288083.76,240175143.16,29.94,20.0,240732997.31,62035285.00,25.77,23,18436155.01,7720931.21,41.88,22.0,26239355.01,6725976.85,25.63,22.0,7712164.69,4941420.91,64.07,3.0,2797644.00,698641.74,24.97,26
28057,MS,Itawamba,340486.89,44383.01,13.04,56,285116.57,39791.44,13.96,51,1900001368.42,411417062.95,21.65,38.0,609193075.19,107494434.28,17.65,47,138582180.88,25980835.46,18.75,43.0,150985249.07,27091411.34,17.94,43.0,90941153.15,32567300.91,35.81,10.0,7159075.19,1226983.84,17.14,51
28059,MS,Jackson,683782.11,59480.24,8.70,119,328443.10,41443.10,12.62,66,1967458658.35,347754544.47,17.68,58.0,712168598.87,115862225.32,16.27,64,102391013.08,18671417.54,18.24,60.0,110947807.3,18930870.07,17.06,60.0,14487327.77,8681734.45,59.93,4.0,8369355.85,1284973.18,15.35,66
28061,MS,Jasper,407268.28,47018.58,11.54,75,323745.10,40863.90,12.62,66,1909471633.64,361202606.61,18.92,52.0,608343057.15,93593776.35,15.39,63,150236437.04,24435605.45,16.26,60.0,156216814.94,24956271.16,15.98,60.0,67005859.08,22530359.34,33.62,15.0,7081878.87,1034676.24,14.61,66
28063,MS,Jefferson,331293.13,43389.60,13.10,57,277087.08,38962.19,14.06,51,2538527264.85,454896437.65,17.92,47.0,668757985.91,109446174.20,16.37,48,153208186.57,27788347.6,18.14,49.0,164603638.6,28757878.58,17.47,49.0,76267592.88,29830781.33,39.11,9.0,7647364.06,1207462.43,15.79,51
28065,MS,Jefferson Davis,245741.14,38216.35,15.55,40,173282.18,31231.38,18.02,32,811954627.67,209865459.51,25.85,21.0,276579645.81,65315171.99,23.62,29,65741212.02,18174605.3,27.65,26.0,76081606.57,18852107.64,24.78,26.0,48675987.66,25068688.21,51.5,7.0,3375354.72,728558.92,21.58,32
28067,MS,Jones,439205.77,49022.73,11.16,85,298553.48,38463.40,12.88,69,2244228342.44,371979442.42,16.57,59.0,648487515.15,97361524.12,15.01,65,160601862.24,30242931.52,18.83,62.0,167819087.42,30548316.47,18.2,62.0,68121045.04,31009170.33,45.52,14.0,7216925.31,1036989.94,14.37,69
28069,MS,Kemper,497532.51,52332.53,10.52,83,424478.28,47584.95,11.21,76,2421576791.68,447234281.81,18.47,59.0,798380897.66,115289535.83,14.44,70,206326860.58,35310657.87,17.11,63.0,212236959.71,36076462.6,17.0,63.0,72732928.04,21615182.31,29.72,18.0,9211493.02,1241512.00,13.48,76
28071,MS,Lafayette,414030.31,47377.59,11.44,82,276399.00,36291.72,13.13,68,3100319989.32,517641947.3,16.7,60.0,793560821.88,120658145.24,15.20,67,148160130.68,28551843.37,19.27,60.0,155517678.35,29041475.51,18.67,60.0,5634873.49,4538477.73,80.54,3.0,9022225.96,1348875.23,14.95,68
28073,MS,Lamar,322784.64,43599.85,13.51,52,210486.41,33632.74,15.98,42,1209513390.45,252244181.09,20.86,40.0,394412308.24,73485343.40,18.63,41,90709640.41,18086308.87,19.94,43.0,91565917.86,18204368.43,19.88,43.0,30381573.7,13834081.66,45.53,8.0,4487671.74,803645.97,17.91,42
28075,MS,Lauderdale,449951.40,49989.26,11.11,75,332240.45,42152.97,12.69,62,2425488607.31,500256311.33,20.62,52.0,721521249.04,116653228.53,16.17,57,174277526.81,29173207.61,16.74,56.0,183418574.27,30106742.39,16.41,56.0,154306503.64,59115853.49,38.31,16.0,8058578.11,1229219.71,15.25,62
28077,MS,Lawrence,270663.01,39939.72,14.76,44,193037.39,33434.54,17.32,34,1651009239.33,422956239.12,25.62,28.0,425823334.43,94329101.32,22.15,33,110561386.19,25769976.11,23.31,30.0,115478543.41,26581400.16,23.02,30.0,63914180.16,24217510.09,37.89,11.0,4947735.69,1038989.32,21.00,34
28079,MS,Leake,381353.22,46396.50,12.17,63,295897.95,39921.08,13.49,54,2687510805.16,471673152.17,17.55,50.0,781902962.37,123630951.44,15.81,52,214135902.93,36571166.7,17.08,55.0,219874373.33,37191878.11,16.92,55.0,57612161.09,31977699.65,55.51,7.0,8722604.68,1320676.27,15.14,54
